,YYY,MM,DD,hours,hours_mins,days,days_m,Kp,ap,D,datetime_column
199013,2000,2,9,15.0,16.5,24876.625,24876.6875,3.667,22,1,2000-02-09
199014,2000,2,9,18.0,19.5,24876.75,24876.8125,2.0,7,1,2000-02-09
199015,2000,2,9,21.0,22.5,24876.875,24876.9375,1.667,6,1,2000-02-09
199016,2000,2,10,0.0,1.5,24877.0,24877.0625,2.667,12,1,2000-02-10
199017,2000,2,10,3.0,4.5,24877.125,24877.1875,2.333,9,1,2000-02-10
199018,2000,2,10,6.0,7.5,24877.25,24877.3125,3.0,15,1,2000-02-10
199019,2000,2,10,9.0,10.5,24877.375,24877.4375,1.667,6,1,2000-02-10
199020,2000,2,10,12.0,13.5,24877.5,24877.5625,2.0,7,1,2000-02-10
199021,2000,2,10,15.0,16.5,24877.625,24877.6875,2.333,9,1,2000-02-10
199022,2000,2,10,18.0,19.5,24877.75,24877.8125,2.0,7,1,2000-02-10
199023,2000,2,10,21.0,22.5,24877.875,24877.9375,3.333,18,1,2000-02-10
199024,2000,2,11,0.0,1.5,24878.0,24878.0625,3.0,15,1,2000-02-11
199025,2000,2,11,3.0,4.5,24878.125,24878.1875,4.333,32,1,2000-02-11
199026,2000,2,11,6.0,7.5,24878.25,24878.3125,2.667,12,1,2000-02-11
199027,2000,2,11,9.0,10.5,24878.375,24878.4375,2.667,12,1,2000-02-11
199028,2000,2,11,12.0,13.5,24878.5,24878.5625,2.333,9,1,2000-02-11
199029,2000,2,11,15.0,16.5,24878.625,24878.6875,3.0,15,1,2000-02-11
199030,2000,2,11,18.0,19.5,24878.75,24878.8125,2.667,12,1,2000-02-11
199031,2000,2,11,21.0,22.5,24878.875,24878.9375,4.333,32,1,2000-02-11
199032,2000,2,12,0.0,1.5,24879.0,24879.0625,6.0,80,1,2000-02-12
199033,2000,2,12,3.0,4.5,24879.125,24879.1875,6.0,80,1,2000-02-12
199034,2000,2,12,6.0,7.5,24879.25,24879.3125,6.0,80,1,2000-02-12
199035,2000,2,12,9.0,10.5,24879.375,24879.4375,6.667,111,1,2000-02-12
199036,2000,2,12,12.0,13.5,24879.5,24879.5625,5.667,67,1,2000-02-12
199037,2000,2,12,15.0,16.5,24879.625,24879.6875,4.333,32,1,2000-02-12
199038,2000,2,12,18.0,19.5,24879.75,24879.8125,3.333,18,1,2000-02-12
199039,2000,2,12,21.0,22.5,24879.875,24879.9375,3.0,15,1,2000-02-12
199040,2000,2,13,0.0,1.5,24880.0,24880.0625,3.333,18,1,2000-02-13
199041,2000,2,13,3.0,4.5,24880.125,24880.1875,2.0,7,1,2000-02-13
199042,2000,2,13,6.0,7.5,24880.25,24880.3125,2.667,12,1,2000-02-13
199043,2000,2,13,9.0,10.5,24880.375,24880.4375,3.667,22,1,2000-02-13
199044,2000,2,13,12.0,13.5,24880.5,24880.5625,3.333,18,1,2000-02-13
199045,2000,2,13,15.0,16.5,24880.625,24880.6875,3.333,18,1,2000-02-13
199046,2000,2,13,18.0,19.5,24880.75,24880.8125,2.333,9,1,2000-02-13
199047,2000,2,13,21.0,22.5,24880.875,24880.9375,2.667,12,1,2000-02-13
199048,2000,2,14,0.0,1.5,24881.0,24881.0625,3.667,22,1,2000-02-14
199049,2000,2,14,3.0,4.5,24881.125,24881.1875,4.333,32,1,2000-02-14
199050,2000,2,14,6.0,7.5,24881.25,24881.3125,4.0,27,1,2000-02-14
199051,2000,2,14,9.0,10.5,24881.375,24881.4375,4.333,32,1,2000-02-14
199052,2000,2,14,12.0,13.5,24881.5,24881.5625,5.333,56,1,2000-02-14
199053,2000,2,14,15.0,16.5,24881.625,24881.6875,4.667,39,1,2000-02-14
199054,2000,2,14,18.0,19.5,24881.75,24881.8125,4.0,27,1,2000-02-14
199055,2000,2,14,21.0,22.5,24881.875,24881.9375,4.0,27,1,2000-02-14
199056,2000,2,15,0.0,1.5,24882.0,24882.0625,4.0,27,1,2000-02-15
199057,2000,2,15,3.0,4.5,24882.125,24882.1875,4.0,27,1,2000-02-15
199058,2000,2,15,6.0,7.5,24882.25,24882.3125,2.333,9,1,2000-02-15
199059,2000,2,15,9.0,10.5,24882.375,24882.4375,1.667,6,1,2000-02-15
199060,2000,2,15,12.0,13.5,24882.5,24882.5625,2.333,9,1,2000-02-15
199061,2000,2,15,15.0,16.5,24882.625,24882.6875,2.0,7,1,2000-02-15
199062,2000,2,15,18.0,19.5,24882.75,24882.8125,3.667,22,1,2000-02-15
199063,2000,2,15,21.0,22.5,24882.875,24882.9375,4.333,32,1,2000-02-15
199064,2000,2,16,0.0,1.5,24883.0,24883.0625,2.667,12,1,2000-02-16
199065,2000,2,16,3.0,4.5,24883.125,24883.1875,2.333,9,1,2000-02-16
199066,2000,2,16,6.0,7.5,24883.25,24883.3125,1.0,4,1,2000-02-16
199067,2000,2,16,9.0,10.5,24883.375,24883.4375,0.667,3,1,2000-02-16
199068,2000,2,16,12.0,13.5,24883.5,24883.5625,2.0,7,1,2000-02-16
199069,2000,2,16,15.0,16.5,24883.625,24883.6875,2.333,9,1,2000-02-16
199070,2000,2,16,18.0,19.5,24883.75,24883.8125,2.0,7,1,2000-02-16
199071,2000,2,16,21.0,22.5,24883.875,24883.9375,1.333,5,1,2000-02-16
199072,2000,2,17,0.0,1.5,24884.0,24884.0625,0.667,3,1,2000-02-17
199073,2000,2,17,3.0,4.5,24884.125,24884.1875,0.667,3,1,2000-02-17
199074,2000,2,17,6.0,7.5,24884.25,24884.3125,1.0,4,1,2000-02-17
199075,2000,2,17,9.0,10.5,24884.375,24884.4375,2.667,12,1,2000-02-17
199076,2000,2,17,12.0,13.5,24884.5,24884.5625,2.333,9,1,2000-02-17
199077,2000,2,17,15.0,16.5,24884.625,24884.6875,1.667,6,1,2000-02-17
199078,2000,2,17,18.0,19.5,24884.75,24884.8125,1.667,6,1,2000-02-17
199079,2000,2,17,21.0,22.5,24884.875,24884.9375,0.667,3,1,2000-02-17
199080,2000,2,18,0.0,1.5,24885.0,24885.0625,0.0,0,1,2000-02-18
199081,2000,2,18,3.0,4.5,24885.125,24885.1875,0.333,2,1,2000-02-18
199082,2000,2,18,6.0,7.5,24885.25,24885.3125,0.333,2,1,2000-02-18
199083,2000,2,18,9.0,10.5,24885.375,24885.4375,0.333,2,1,2000-02-18
199084,2000,2,18,12.0,13.5,24885.5,24885.5625,0.333,2,1,2000-02-18
199085,2000,2,18,15.0,16.5,24885.625,24885.6875,0.0,0,1,2000-02-18
199086,2000,2,18,18.0,19.5,24885.75,24885.8125,0.333,2,1,2000-02-18
199087,2000,2,18,21.0,22.5,24885.875,24885.9375,0.0,0,1,2000-02-18
199088,2000,2,19,0.0,1.5,24886.0,24886.0625,0.0,0,1,2000-02-19
199089,2000,2,19,3.0,4.5,24886.125,24886.1875,0.0,0,1,2000-02-19
199090,2000,2,19,6.0,7.5,24886.25,24886.3125,1.333,5,1,2000-02-19
199091,2000,2,19,9.0,10.5,24886.375,24886.4375,2.0,7,1,2000-02-19
199092,2000,2,19,12.0,13.5,24886.5,24886.5625,0.667,3,1,2000-02-19
199093,2000,2,19,15.0,16.5,24886.625,24886.6875,0.667,3,1,2000-02-19
199094,2000,2,19,18.0,19.5,24886.75,24886.8125,0.667,3,1,2000-02-19
199095,2000,2,19,21.0,22.5,24886.875,24886.9375,0.667,3,1,2000-02-19
199096,2000,2,20,0.0,1.5,24887.0,24887.0625,0.333,2,1,2000-02-20
199097,2000,2,20,3.0,4.5,24887.125,24887.1875,0.667,3,1,2000-02-20
199098,2000,2,20,6.0,7.5,24887.25,24887.3125,1.667,6,1,2000-02-20
199099,2000,2,20,9.0,10.5,24887.375,24887.4375,1.0,4,1,2000-02-20
199100,2000,2,20,12.0,13.5,24887.5,24887.5625,0.333,2,1,2000-02-20
199101,2000,2,20,15.0,16.5,24887.625,24887.6875,0.0,0,1,2000-02-20
199102,2000,2,20,18.0,19.5,24887.75,24887.8125,1.0,4,1,2000-02-20
199103,2000,2,20,21.0,22.5,24887.875,24887.9375,3.667,22,1,2000-02-20
199104,2000,2,21,0.0,1.5,24888.0,24888.0625,3.667,22,1,2000-02-21
199105,2000,2,21,3.0,4.5,24888.125,24888.1875,4.667,39,1,2000-02-21
199106,2000,2,21,6.0,7.5,24888.25,24888.3125,3.0,15,1,2000-02-21
199107,2000,2,21,9.0,10.5,24888.375,24888.4375,2.667,12,1,2000-02-21
199108,2000,2,21,12.0,13.5,24888.5,24888.5625,3.667,22,1,2000-02-21
199109,2000,2,21,15.0,16.5,24888.625,24888.6875,4.667,39,1,2000-02-21
199110,2000,2,21,18.0,19.5,24888.75,24888.8125,2.667,12,1,2000-02-21
199111,2000,2,21,21.0,22.5,24888.875,24888.9375,2.0,7,1,2000-02-21
199112,2000,2,22,0.0,1.5,24889.0,24889.0625,2.0,7,1,2000-02-22
199113,2000,2,22,3.0,4.5,24889.125,24889.1875,2.333,9,1,2000-02-22
199114,2000,2,22,6.0,7.5,24889.25,24889.3125,0.667,3,1,2000-02-22
199115,2000,2,22,9.0,10.5,24889.375,24889.4375,0.667,3,1,2000-02-22
199116,2000,2,22,12.0,13.5,24889.5,24889.5625,2.0,7,1,2000-02-22
199117,2000,2,22,15.0,16.5,24889.625,24889.6875,1.667,6,1,2000-02-22
199118,2000,2,22,18.0,19.5,24889.75,24889.8125,1.0,4,1,2000-02-22
199119,2000,2,22,21.0,22.5,24889.875,24889.9375,1.667,6,1,2000-02-22
199120,2000,2,23,0.0,1.5,24890.0,24890.0625,2.0,7,1,2000-02-23
199121,2000,2,23,3.0,4.5,24890.125,24890.1875,0.667,3,1,2000-02-23
199122,2000,2,23,6.0,7.5,24890.25,24890.3125,1.667,6,1,2000-02-23
199123,2000,2,23,9.0,10.5,24890.375,24890.4375,3.0,15,1,2000-02-23
199124,2000,2,23,12.0,13.5,24890.5,24890.5625,4.0,27,1,2000-02-23
199125,2000,2,23,15.0,16.5,24890.625,24890.6875,3.333,18,1,2000-02-23
199126,2000,2,23,18.0,19.5,24890.75,24890.8125,1.0,4,1,2000-02-23
199127,2000,2,23,21.0,22.5,24890.875,24890.9375,1.667,6,1,2000-02-23
199128,2000,2,24,0.0,1.5,24891.0,24891.0625,3.0,15,1,2000-02-24
199129,2000,2,24,3.0,4.5,24891.125,24891.1875,4.667,39,1,2000-02-24
199130,2000,2,24,6.0,7.5,24891.25,24891.3125,3.667,22,1,2000-02-24
199131,2000,2,24,9.0,10.5,24891.375,24891.4375,4.667,39,1,2000-02-24
199132,2000,2,24,12.0,13.5,24891.5,24891.5625,4.0,27,1,2000-02-24
199133,2000,2,24,15.0,16.5,24891.625,24891.6875,4.0,27,1,2000-02-24
199134,2000,2,24,18.0,19.5,24891.75,24891.8125,4.333,32,1,2000-02-24
199135,2000,2,24,21.0,22.5,24891.875,24891.9375,4.667,39,1,2000-02-24
199136,2000,2,25,0.0,1.5,24892.0,24892.0625,3.667,22,1,2000-02-25
199137,2000,2,25,3.0,4.5,24892.125,24892.1875,4.333,32,1,2000-02-25
199138,2000,2,25,6.0,7.5,24892.25,24892.3125,4.0,27,1,2000-02-25
199139,2000,2,25,9.0,10.5,24892.375,24892.4375,3.333,18,1,2000-02-25
199140,2000,2,25,12.0,13.5,24892.5,24892.5625,3.667,22,1,2000-02-25
199141,2000,2,25,15.0,16.5,24892.625,24892.6875,3.333,18,1,2000-02-25
199142,2000,2,25,18.0,19.5,24892.75,24892.8125,2.333,9,1,2000-02-25
199143,2000,2,25,21.0,22.5,24892.875,24892.9375,3.0,15,1,2000-02-25
199144,2000,2,26,0.0,1.5,24893.0,24893.0625,3.0,15,1,2000-02-26
199145,2000,2,26,3.0,4.5,24893.125,24893.1875,2.667,12,1,2000-02-26
199146,2000,2,26,6.0,7.5,24893.25,24893.3125,3.0,15,1,2000-02-26
199147,2000,2,26,9.0,10.5,24893.375,24893.4375,3.333,18,1,2000-02-26
199148,2000,2,26,12.0,13.5,24893.5,24893.5625,2.0,7,1,2000-02-26
199149,2000,2,26,15.0,16.5,24893.625,24893.6875,3.0,15,1,2000-02-26
199150,2000,2,26,18.0,19.5,24893.75,24893.8125,4.0,27,1,2000-02-26
199151,2000,2,26,21.0,22.5,24893.875,24893.9375,3.333,18,1,2000-02-26
199152,2000,2,27,0.0,1.5,24894.0,24894.0625,3.667,22,1,2000-02-27
199153,2000,2,27,3.0,4.5,24894.125,24894.1875,2.0,7,1,2000-02-27
199154,2000,2,27,6.0,7.5,24894.25,24894.3125,2.333,9,1,2000-02-27
199155,2000,2,27,9.0,10.5,24894.375,24894.4375,3.0,15,1,2000-02-27
199156,2000,2,27,12.0,13.5,24894.5,24894.5625,3.333,18,1,2000-02-27
199157,2000,2,27,15.0,16.5,24894.625,24894.6875,3.0,15,1,2000-02-27
199158,2000,2,27,18.0,19.5,24894.75,24894.8125,2.333,9,1,2000-02-27
199159,2000,2,27,21.0,22.5,24894.875,24894.9375,2.333,9,1,2000-02-27
199160,2000,2,28,0.0,1.5,24895.0,24895.0625,3.0,15,1,2000-02-28
199161,2000,2,28,3.0,4.5,24895.125,24895.1875,4.0,27,1,2000-02-28
199162,2000,2,28,6.0,7.5,24895.25,24895.3125,3.0,15,1,2000-02-28
199163,2000,2,28,9.0,10.5,24895.375,24895.4375,3.0,15,1,2000-02-28
199164,2000,2,28,12.0,13.5,24895.5,24895.5625,4.0,27,1,2000-02-28
199165,2000,2,28,15.0,16.5,24895.625,24895.6875,2.667,12,1,2000-02-28
199166,2000,2,28,18.0,19.5,24895.75,24895.8125,2.0,7,1,2000-02-28
199167,2000,2,28,21.0,22.5,24895.875,24895.9375,2.333,9,1,2000-02-28
199168,2000,2,29,0.0,1.5,24896.0,24896.0625,0.667,3,1,2000-02-29
199169,2000,2,29,3.0,4.5,24896.125,24896.1875,1.333,5,1,2000-02-29
199170,2000,2,29,6.0,7.5,24896.25,24896.3125,2.333,9,1,2000-02-29
199171,2000,2,29,9.0,10.5,24896.375,24896.4375,3.0,15,1,2000-02-29
199172,2000,2,29,12.0,13.5,24896.5,24896.5625,2.333,9,1,2000-02-29
199173,2000,2,29,15.0,16.5,24896.625,24896.6875,1.333,5,1,2000-02-29
199174,2000,2,29,18.0,19.5,24896.75,24896.8125,1.0,4,1,2000-02-29
199175,2000,2,29,21.0,22.5,24896.875,24896.9375,1.333,5,1,2000-02-29
199176,2000,3,1,0.0,1.5,24897.0,24897.0625,2.333,9,1,2000-03-01
199177,2000,3,1,3.0,4.5,24897.125,24897.1875,3.667,22,1,2000-03-01
199178,2000,3,1,6.0,7.5,24897.25,24897.3125,4.333,32,1,2000-03-01
199179,2000,3,1,9.0,10.5,24897.375,24897.4375,3.667,22,1,2000-03-01
199180,2000,3,1,12.0,13.5,24897.5,24897.5625,3.333,18,1,2000-03-01
199181,2000,3,1,15.0,16.5,24897.625,24897.6875,3.333,18,1,2000-03-01
199182,2000,3,1,18.0,19.5,24897.75,24897.8125,3.0,15,1,2000-03-01
199183,2000,3,1,21.0,22.5,24897.875,24897.9375,4.333,32,1,2000-03-01
199184,2000,3,2,0.0,1.5,24898.0,24898.0625,4.667,39,1,2000-03-02
199185,2000,3,2,3.0,4.5,24898.125,24898.1875,3.333,18,1,2000-03-02
199186,2000,3,2,6.0,7.5,24898.25,24898.3125,1.667,6,1,2000-03-02
199187,2000,3,2,9.0,10.5,24898.375,24898.4375,1.0,4,1,2000-03-02
199188,2000,3,2,12.0,13.5,24898.5,24898.5625,2.0,7,1,2000-03-02
199189,2000,3,2,15.0,16.5,24898.625,24898.6875,1.0,4,1,2000-03-02
199190,2000,3,2,18.0,19.5,24898.75,24898.8125,0.667,3,1,2000-03-02
199191,2000,3,2,21.0,22.5,24898.875,24898.9375,2.0,7,1,2000-03-02
199192,2000,3,3,0.0,1.5,24899.0,24899.0625,1.0,4,1,2000-03-03
199193,2000,3,3,3.0,4.5,24899.125,24899.1875,0.333,2,1,2000-03-03
199194,2000,3,3,6.0,7.5,24899.25,24899.3125,0.333,2,1,2000-03-03
199195,2000,3,3,9.0,10.5,24899.375,24899.4375,1.0,4,1,2000-03-03
199196,2000,3,3,12.0,13.5,24899.5,24899.5625,2.0,7,1,2000-03-03
199197,2000,3,3,15.0,16.5,24899.625,24899.6875,1.333,5,1,2000-03-03
199198,2000,3,3,18.0,19.5,24899.75,24899.8125,2.333,9,1,2000-03-03
199199,2000,3,3,21.0,22.5,24899.875,24899.9375,1.667,6,1,2000-03-03
199200,2000,3,4,0.0,1.5,24900.0,24900.0625,0.0,0,1,2000-03-04
199201,2000,3,4,3.0,4.5,24900.125,24900.1875,0.0,0,1,2000-03-04
199202,2000,3,4,6.0,7.5,24900.25,24900.3125,0.333,2,1,2000-03-04
199203,2000,3,4,9.0,10.5,24900.375,24900.4375,0.667,3,1,2000-03-04
199204,2000,3,4,12.0,13.5,24900.5,24900.5625,1.667,6,1,2000-03-04
199205,2000,3,4,15.0,16.5,24900.625,24900.6875,2.0,7,1,2000-03-04
199206,2000,3,4,18.0,19.5,24900.75,24900.8125,0.667,3,1,2000-03-04
199207,2000,3,4,21.0,22.5,24900.875,24900.9375,0.667,3,1,2000-03-04
199208,2000,3,5,0.0,1.5,24901.0,24901.0625,0.333,2,1,2000-03-05
199209,2000,3,5,3.0,4.5,24901.125,24901.1875,2.0,7,1,2000-03-05
199210,2000,3,5,6.0,7.5,24901.25,24901.3125,0.667,3,1,2000-03-05
199211,2000,3,5,9.0,10.5,24901.375,24901.4375,1.0,4,1,2000-03-05
199212,2000,3,5,12.0,13.5,24901.5,24901.5625,1.333,5,1,2000-03-05
199213,2000,3,5,15.0,16.5,24901.625,24901.6875,1.667,6,1,2000-03-05
199214,2000,3,5,18.0,19.5,24901.75,24901.8125,2.0,7,1,2000-03-05
199215,2000,3,5,21.0,22.5,24901.875,24901.9375,3.0,15,1,2000-03-05
199216,2000,3,6,0.0,1.5,24902.0,24902.0625,1.667,6,1,2000-03-06
199217,2000,3,6,3.0,4.5,24902.125,24902.1875,2.333,9,1,2000-03-06
199218,2000,3,6,6.0,7.5,24902.25,24902.3125,3.0,15,1,2000-03-06
199219,2000,3,6,9.0,10.5,24902.375,24902.4375,3.0,15,1,2000-03-06
199220,2000,3,6,12.0,13.5,24902.5,24902.5625,2.667,12,1,2000-03-06
199221,2000,3,6,15.0,16.5,24902.625,24902.6875,3.0,15,1,2000-03-06
199222,2000,3,6,18.0,19.5,24902.75,24902.8125,2.333,9,1,2000-03-06
199223,2000,3,6,21.0,22.5,24902.875,24902.9375,3.0,15,1,2000-03-06
199224,2000,3,7,0.0,1.5,24903.0,24903.0625,3.0,15,1,2000-03-07
199225,2000,3,7,3.0,4.5,24903.125,24903.1875,3.667,22,1,2000-03-07
199226,2000,3,7,6.0,7.5,24903.25,24903.3125,3.333,18,1,2000-03-07
199227,2000,3,7,9.0,10.5,24903.375,24903.4375,3.0,15,1,2000-03-07
199228,2000,3,7,12.0,13.5,24903.5,24903.5625,3.0,15,1,2000-03-07
199229,2000,3,7,15.0,16.5,24903.625,24903.6875,3.0,15,1,2000-03-07
199230,2000,3,7,18.0,19.5,24903.75,24903.8125,2.667,12,1,2000-03-07
199231,2000,3,7,21.0,22.5,24903.875,24903.9375,3.333,18,1,2000-03-07
199232,2000,3,8,0.0,1.5,24904.0,24904.0625,2.333,9,1,2000-03-08
199233,2000,3,8,3.0,4.5,24904.125,24904.1875,2.667,12,1,2000-03-08
199234,2000,3,8,6.0,7.5,24904.25,24904.3125,1.667,6,1,2000-03-08
199235,2000,3,8,9.0,10.5,24904.375,24904.4375,3.0,15,1,2000-03-08
199236,2000,3,8,12.0,13.5,24904.5,24904.5625,3.0,15,1,2000-03-08
199237,2000,3,8,15.0,16.5,24904.625,24904.6875,4.0,27,1,2000-03-08
199238,2000,3,8,18.0,19.5,24904.75,24904.8125,3.667,22,1,2000-03-08
199239,2000,3,8,21.0,22.5,24904.875,24904.9375,2.0,7,1,2000-03-08
199240,2000,3,9,0.0,1.5,24905.0,24905.0625,2.333,9,1,2000-03-09
199241,2000,3,9,3.0,4.5,24905.125,24905.1875,0.667,3,1,2000-03-09
199242,2000,3,9,6.0,7.5,24905.25,24905.3125,0.333,2,1,2000-03-09
199243,2000,3,9,9.0,10.5,24905.375,24905.4375,0.667,3,1,2000-03-09
199244,2000,3,9,12.0,13.5,24905.5,24905.5625,1.667,6,1,2000-03-09
199245,2000,3,9,15.0,16.5,24905.625,24905.6875,0.667,3,1,2000-03-09
199246,2000,3,9,18.0,19.5,24905.75,24905.8125,1.0,4,1,2000-03-09
199247,2000,3,9,21.0,22.5,24905.875,24905.9375,1.0,4,1,2000-03-09
199248,2000,3,10,0.0,1.5,24906.0,24906.0625,1.0,4,1,2000-03-10
199249,2000,3,10,3.0,4.5,24906.125,24906.1875,0.667,3,1,2000-03-10
199250,2000,3,10,6.0,7.5,24906.25,24906.3125,1.333,5,1,2000-03-10
199251,2000,3,10,9.0,10.5,24906.375,24906.4375,2.0,7,1,2000-03-10
199252,2000,3,10,12.0,13.5,24906.5,24906.5625,2.333,9,1,2000-03-10
199253,2000,3,10,15.0,16.5,24906.625,24906.6875,2.333,9,1,2000-03-10
199254,2000,3,10,18.0,19.5,24906.75,24906.8125,2.0,7,1,2000-03-10
199255,2000,3,10,21.0,22.5,24906.875,24906.9375,4.0,27,1,2000-03-10
199256,2000,3,11,0.0,1.5,24907.0,24907.0625,3.667,22,1,2000-03-11
199257,2000,3,11,3.0,4.5,24907.125,24907.1875,3.333,18,1,2000-03-11
199258,2000,3,11,6.0,7.5,24907.25,24907.3125,2.667,12,1,2000-03-11
199259,2000,3,11,9.0,10.5,24907.375,24907.4375,1.667,6,1,2000-03-11
199260,2000,3,11,12.0,13.5,24907.5,24907.5625,3.667,22,1,2000-03-11
199261,2000,3,11,15.0,16.5,24907.625,24907.6875,2.0,7,1,2000-03-11
199262,2000,3,11,18.0,19.5,24907.75,24907.8125,1.333,5,1,2000-03-11
199263,2000,3,11,21.0,22.5,24907.875,24907.9375,2.333,9,1,2000-03-11
199264,2000,3,12,0.0,1.5,24908.0,24908.0625,2.667,12,1,2000-03-12
199265,2000,3,12,3.0,4.5,24908.125,24908.1875,3.667,22,1,2000-03-12
199266,2000,3,12,6.0,7.5,24908.25,24908.3125,4.0,27,1,2000-03-12
199267,2000,3,12,9.0,10.5,24908.375,24908.4375,4.333,32,1,2000-03-12
199268,2000,3,12,12.0,13.5,24908.5,24908.5625,4.0,27,1,2000-03-12
199269,2000,3,12,15.0,16.5,24908.625,24908.6875,3.0,15,1,2000-03-12
199270,2000,3,12,18.0,19.5,24908.75,24908.8125,2.0,7,1,2000-03-12
199271,2000,3,12,21.0,22.5,24908.875,24908.9375,2.333,9,1,2000-03-12
199272,2000,3,13,0.0,1.5,24909.0,24909.0625,2.667,12,1,2000-03-13
199273,2000,3,13,3.0,4.5,24909.125,24909.1875,1.333,5,1,2000-03-13
199274,2000,3,13,6.0,7.5,24909.25,24909.3125,0.333,2,1,2000-03-13
199275,2000,3,13,9.0,10.5,24909.375,24909.4375,0.0,0,1,2000-03-13
199276,2000,3,13,12.0,13.5,24909.5,24909.5625,0.0,0,1,2000-03-13
199277,2000,3,13,15.0,16.5,24909.625,24909.6875,0.0,0,1,2000-03-13
199278,2000,3,13,18.0,19.5,24909.75,24909.8125,1.667,6,1,2000-03-13
199279,2000,3,13,21.0,22.5,24909.875,24909.9375,1.667,6,1,2000-03-13
199280,2000,3,14,0.0,1.5,24910.0,24910.0625,2.0,7,1,2000-03-14
199281,2000,3,14,3.0,4.5,24910.125,24910.1875,1.667,6,1,2000-03-14
199282,2000,3,14,6.0,7.5,24910.25,24910.3125,1.0,4,1,2000-03-14
199283,2000,3,14,9.0,10.5,24910.375,24910.4375,1.667,6,1,2000-03-14
199284,2000,3,14,12.0,13.5,24910.5,24910.5625,1.0,4,1,2000-03-14
199285,2000,3,14,15.0,16.5,24910.625,24910.6875,1.333,5,1,2000-03-14
199286,2000,3,14,18.0,19.5,24910.75,24910.8125,1.667,6,1,2000-03-14
199287,2000,3,14,21.0,22.5,24910.875,24910.9375,1.667,6,1,2000-03-14
199288,2000,3,15,0.0,1.5,24911.0,24911.0625,0.667,3,1,2000-03-15
199289,2000,3,15,3.0,4.5,24911.125,24911.1875,0.0,0,1,2000-03-15
199290,2000,3,15,6.0,7.5,24911.25,24911.3125,0.333,2,1,2000-03-15
199291,2000,3,15,9.0,10.5,24911.375,24911.4375,0.333,2,1,2000-03-15
199292,2000,3,15,12.0,13.5,24911.5,24911.5625,0.333,2,1,2000-03-15
199293,2000,3,15,15.0,16.5,24911.625,24911.6875,0.667,3,1,2000-03-15
199294,2000,3,15,18.0,19.5,24911.75,24911.8125,0.333,2,1,2000-03-15
199295,2000,3,15,21.0,22.5,24911.875,24911.9375,0.0,0,1,2000-03-15
199296,2000,3,16,0.0,1.5,24912.0,24912.0625,0.0,0,1,2000-03-16
199297,2000,3,16,3.0,4.5,24912.125,24912.1875,0.0,0,1,2000-03-16
199298,2000,3,16,6.0,7.5,24912.25,24912.3125,0.0,0,1,2000-03-16
199299,2000,3,16,9.0,10.5,24912.375,24912.4375,0.333,2,1,2000-03-16
199300,2000,3,16,12.0,13.5,24912.5,24912.5625,0.333,2,1,2000-03-16
199301,2000,3,16,15.0,16.5,24912.625,24912.6875,0.667,3,1,2000-03-16
199302,2000,3,16,18.0,19.5,24912.75,24912.8125,0.667,3,1,2000-03-16
199303,2000,3,16,21.0,22.5,24912.875,24912.9375,1.0,4,1,2000-03-16
199304,2000,3,17,0.0,1.5,24913.0,24913.0625,2.0,7,1,2000-03-17
199305,2000,3,17,3.0,4.5,24913.125,24913.1875,1.333,5,1,2000-03-17
199306,2000,3,17,6.0,7.5,24913.25,24913.3125,1.667,6,1,2000-03-17
199307,2000,3,17,9.0,10.5,24913.375,24913.4375,1.667,6,1,2000-03-17
199308,2000,3,17,12.0,13.5,24913.5,24913.5625,1.667,6,1,2000-03-17
199309,2000,3,17,15.0,16.5,24913.625,24913.6875,0.333,2,1,2000-03-17
199310,2000,3,17,18.0,19.5,24913.75,24913.8125,0.333,2,1,2000-03-17
199311,2000,3,17,21.0,22.5,24913.875,24913.9375,0.0,0,1,2000-03-17
199312,2000,3,18,0.0,1.5,24914.0,24914.0625,0.0,0,1,2000-03-18
199313,2000,3,18,3.0,4.5,24914.125,24914.1875,0.333,2,1,2000-03-18
199314,2000,3,18,6.0,7.5,24914.25,24914.3125,0.333,2,1,2000-03-18
199315,2000,3,18,9.0,10.5,24914.375,24914.4375,1.667,6,1,2000-03-18
199316,2000,3,18,12.0,13.5,24914.5,24914.5625,1.667,6,1,2000-03-18
199317,2000,3,18,15.0,16.5,24914.625,24914.6875,2.0,7,1,2000-03-18
199318,2000,3,18,18.0,19.5,24914.75,24914.8125,3.0,15,1,2000-03-18
199319,2000,3,18,21.0,22.5,24914.875,24914.9375,1.667,6,1,2000-03-18
199320,2000,3,19,0.0,1.5,24915.0,24915.0625,2.0,7,1,2000-03-19
199321,2000,3,19,3.0,4.5,24915.125,24915.1875,3.0,15,1,2000-03-19
199322,2000,3,19,6.0,7.5,24915.25,24915.3125,2.0,7,1,2000-03-19
199323,2000,3,19,9.0,10.5,24915.375,24915.4375,1.667,6,1,2000-03-19
199324,2000,3,19,12.0,13.5,24915.5,24915.5625,2.0,7,1,2000-03-19
199325,2000,3,19,15.0,16.5,24915.625,24915.6875,1.667,6,1,2000-03-19
199326,2000,3,19,18.0,19.5,24915.75,24915.8125,1.667,6,1,2000-03-19
199327,2000,3,19,21.0,22.5,24915.875,24915.9375,1.0,4,1,2000-03-19
199328,2000,3,20,0.0,1.5,24916.0,24916.0625,1.0,4,1,2000-03-20
199329,2000,3,20,3.0,4.5,24916.125,24916.1875,0.333,2,1,2000-03-20
